cid,cntry,id
AW-00026362,Germany,15363
AW-00026363,Germany,15364
AW-00026364,United Kingdom,15365
AW-00026365,France,15366
AW-00026366,Germany,15367
AW-00026367,France,15368
AW-00026368,France,15369
AW-00026369,France,15370
AW-00026370,Germany,15371
AW-00026371,France,15372
AW-00026372,United Kingdom,15373
AW-00026373,Canada,15374
AW-00026374,Australia,15375
AW-00026375,Australia,15376
AW-00026376,United States,15377
AW-00026377,Canada,15378
AW-00026378,Germany,15379
AW-00026379,United Kingdom,15380
AW-00026380,France,15381
AW-00026381,Germany,15382
AW-00026382,Germany,15383
AW-00026383,France,15384
AW-00026384,France,15385
AW-00026385,Germany,15386
AW-00026386,United Kingdom,15387
AW-00026387,United Kingdom,15388
AW-00026388,France,15389
AW-00026389,France,15390
AW-00026390,United Kingdom,15391
AW-00026391,France,15392
AW-00026392,Germany,15393
AW-00026393,Germany,15394
AW-00026394,France,15395
AW-00026395,Germany,15396
AW-00026396,Germany,15397
AW-00026397,United Kingdom,15398
AW-00026398,United Kingdom,15399
AW-00026399,Germany,15400
AW-00026400,United Kingdom,15401
AW-00026401,United Kingdom,15402
AW-00026402,France,15403
AW-00026403,Germany,15404
AW-00026404,United Kingdom,15405
AW-00026405,France,15406
AW-00026406,France,15407
AW-00026407,United Kingdom,15408
AW-00026408,United Kingdom,15409
AW-00026409,United Kingdom,15410
AW-00026410,France,15411
AW-00026411,United Kingdom,15412
AW-00026412,France,15413
AW-00026413,France,15414
AW-00026414,Germany,15415
AW-00026415,Germany,15416
AW-00026416,United Kingdom,15417
AW-00026417,United Kingdom,15418
AW-00026418,France,15419
AW-00026419,Germany,15420
AW-00026420,Germany,15421
AW-00026421,Australia,15422
AW-00026422,Australia,15423
AW-00026423,Australia,15424
AW-00026424,Australia,15425
AW-00026425,Australia,15426
AW-00026426,Australia,15427
AW-00026427,Australia,15428
AW-00026428,Australia,15429
AW-00026429,Australia,15430
AW-00026430,Australia,15431
AW-00026431,Australia,15432
AW-00026432,Australia,15433
AW-00026433,Australia,15434
AW-00026434,Australia,15435
AW-00026435,Australia,15436
AW-00026436,Australia,15437
AW-00026437,Australia,15438
AW-00026438,Australia,15439
AW-00026439,Australia,15440
AW-00026440,Australia,15441
AW-00026441,Australia,15442
AW-00026442,Australia,15443
AW-00026443,Australia,15444
AW-00026444,Australia,15445
AW-00026445,Australia,15446
AW-00026446,Australia,15447
AW-00026447,Australia,15448
AW-00026448,United States,15449
AW-00026449,Canada,15450
AW-00026450,United States,15451
AW-00026451,United States,15452
AW-00026452,United States,15453
AW-00026453,United States,15454
AW-00026454,United States,15455
AW-00026455,United States,15456
AW-00026456,Canada,15457
AW-00026457,United States,15458
AW-00026458,United States,15459
AW-00026459,United States,15460
AW-00026460,United States,15461
AW-00026461,Canada,15462
AW-00026462,United States,15463
AW-00026463,United States,15464
AW-00026464,United States,15465
AW-00026465,United States,15466
AW-00026466,United States,15467
AW-00026467,United States,15468
AW-00026468,United States,15469
AW-00026469,United States,15470
AW-00026470,United States,15471
AW-00026471,United States,15472
AW-00026472,United States,15473
AW-00026473,United States,15474
AW-00026474,Canada,15475
AW-00026475,United States,15476
AW-00026476,United States,15477
AW-00026477,United States,15478
AW-00026478,United States,15479
AW-00026479,United States,15480
AW-00026480,United States,15481
AW-00026481,United States,15482
AW-00026482,Canada,15483
AW-00026483,United States,15484
AW-00026484,United States,15485
AW-00026485,United States,15486
AW-00026486,United States,15487
AW-00026487,United States,15488
AW-00026488,Canada,15489
AW-00026489,United States,15490
AW-00026490,United States,15491
AW-00026491,United States,15492
AW-00026492,United States,15493
AW-00026493,United States,15494
AW-00026494,United States,15495
AW-00026495,Canada,15496
AW-00026496,Canada,15497
AW-00026497,United States,15498
AW-00026498,United States,15499
AW-00026499,United States,15500
AW-00026500,United States,15501
AW-00026501,United States,15502
AW-00026502,United States,15503
AW-00026503,Canada,15504
AW-00026504,Canada,15505
AW-00026505,Canada,15506
AW-00026506,United States,15507
AW-00026507,United States,15508
AW-00026508,United States,15509
AW-00026509,United States,15510
AW-00026510,United States,15511
AW-00026511,United States,15512
AW-00026512,Canada,15513
AW-00026513,United States,15514
AW-00026514,United States,15515
AW-00026515,United States,15516
AW-00026516,United States,15517
AW-00026517,United States,15518
AW-00026518,United States,15519
AW-00026519,United States,15520
AW-00026520,United States,15521
AW-00026521,United States,15522
AW-00026522,United States,15523
AW-00026523,United States,15524
AW-00026524,United States,15525
AW-00026525,United States,15526
AW-00026526,United States,15527
AW-00026527,Canada,15528
AW-00026528,United States,15529
AW-00026529,Canada,15530
AW-00026530,United States,15531
AW-00026531,United States,15532
AW-00026532,United States,15533
AW-00026533,Canada,15534
AW-00026534,United States,15535
AW-00026535,United States,15536
AW-00026536,United States,15537
AW-00026537,United States,15538
AW-00026538,United States,15539
AW-00026539,United States,15540
AW-00026540,United States,15541
AW-00026541,United States,15542
AW-00026542,United States,15543
AW-00026543,Australia,15544
AW-00026544,United States,15545
AW-00026545,United States,15546
AW-00026546,United States,15547
AW-00026547,Australia,15548
AW-00026548,Australia,15549
AW-00026549,Australia,15550
AW-00026550,United States,15551
AW-00026551,United States,15552
AW-00026552,United States,15553
AW-00026553,United States,15554
AW-00026554,United States,15555
AW-00026555,United States,15556
AW-00026556,United States,15557
AW-00026557,United States,15558
AW-00026558,Australia,15559
AW-00026559,Australia,15560
AW-00026560,Australia,15561
AW-00026561,Australia,15562
AW-00026562,Australia,15563
AW-00026563,Australia,15564
AW-00026564,Australia,15565
AW-00026565,Australia,15566
AW-00026566,Australia,15567
AW-00026567,Australia,15568
AW-00026568,Australia,15569
AW-00026569,Australia,15570
AW-00026570,Australia,15571
AW-00026571,Australia,15572
AW-00026572,Canada,15573
AW-00026573,United States,15574
AW-00026574,United States,15575
AW-00026575,United States,15576
AW-00026576,United States,15577
AW-00026577,United States,15578
AW-00026578,United States,15579
AW-00026579,United States,15580
AW-00026580,United States,15581
AW-00026581,United States,15582
AW-00026582,Canada,15583
AW-00026583,United States,15584
AW-00026584,United States,15585
AW-00026585,Australia,15586
AW-00026586,United States,15587
AW-00026587,Australia,15588
AW-00026588,Australia,15589
AW-00026589,Australia,15590
AW-00026590,Australia,15591
AW-00026591,Australia,15592
AW-00026592,Australia,15593
AW-00026593,United States,15594
AW-00026594,United States,15595
AW-00026595,United States,15596
AW-00026596,United States,15597
AW-00026597,United States,15598
AW-00026598,United States,15599
AW-00026599,United States,15600
AW-00026600,United States,15601
AW-00026601,United States,15602
AW-00026602,United States,15603
AW-00026603,United States,15604
AW-00026604,United States,15605
AW-00026605,United States,15606
AW-00026606,United States,15607
AW-00026607,United States,15608
AW-00026608,United States,15609
AW-00026609,United States,15610
AW-00026610,United States,15611
AW-00026611,United States,15612
AW-00026612,United States,15613
AW-00026613,United States,15614
AW-00026614,United States,15615
AW-00026615,Canada,15616
AW-00026616,United States,15617
AW-00026617,United States,15618
AW-00026618,United States,15619
AW-00026619,United States,15620
AW-00026620,Canada,15621
AW-00026621,United States,15622
AW-00026622,United States,15623
AW-00026623,United States,15624
AW-00026624,United States,15625
AW-00026625,United States,15626
AW-00026626,United States,15627
AW-00026627,United States,15628
AW-00026628,United States,15629
AW-00026629,Canada,15630
AW-00026630,Canada,15631
AW-00026631,United States,15632
AW-00026632,United States,15633
AW-00026633,United States,15634
AW-00026634,United States,15635
AW-00026635,United States,15636
AW-00026636,United States,15637
AW-00026637,United States,15638
AW-00026638,United States,15639
AW-00026639,United States,15640
AW-00026640,Canada,15641
AW-00026641,United States,15642
AW-00026642,United States,15643
AW-00026643,Canada,15644
AW-00026644,United States,15645
AW-00026645,United States,15646
AW-00026646,United States,15647
AW-00026647,United States,15648
AW-00026648,United States,15649
AW-00026649,United States,15650
AW-00026650,United States,15651
AW-00026651,Australia,15652
AW-00026652,Australia,15653
AW-00026653,Australia,15654
AW-00026654,Australia,15655
AW-00026655,Australia,15656
AW-00026656,Australia,15657
AW-00026657,Australia,15658
AW-00026658,Australia,15659
AW-00026659,Australia,15660
AW-00026660,Australia,15661
AW-00026661,Australia,15662
AW-00026662,Australia,15663
AW-00026663,Australia,15664
AW-00026664,Australia,15665
AW-00026665,Australia,15666
AW-00026666,Australia,15667
AW-00026667,Australia,15668
AW-00026668,Australia,15669
AW-00026669,Australia,15670
AW-00026670,Australia,15671
AW-00026671,Australia,15672
AW-00026672,Australia,15673
AW-00026673,Australia,15674
AW-00026674,United States,15675
AW-00026675,United States,15676
AW-00026676,United States,15677
AW-00026677,United States,15678
AW-00026678,Canada,15679
AW-00026679,United States,15680
AW-00026680,United States,15681
AW-00026681,United States,15682
AW-00026682,Canada,15683
AW-00026683,Canada,15684
AW-00026684,United States,15685
AW-00026685,United States,15686
AW-00026686,Canada,15687
AW-00026687,United States,15688
AW-00026688,United States,15689
AW-00026689,United States,15690
AW-00026690,United States,15691
AW-00026691,United States,15692
AW-00026692,Canada,15693
AW-00026693,Canada,15694
AW-00026694,United States,15695
AW-00026695,United States,15696
AW-00026696,United States,15697
AW-00026697,United States,15698
AW-00026698,United States,15699
AW-00026699,Canada,15700
AW-00026700,Canada,15701
AW-00026701,Canada,15702
AW-00026702,United States,15703
AW-00026703,United States,15704
AW-00026704,United States,15705
AW-00026705,United States,15706
AW-00026706,Canada,15707
AW-00026707,United States,15708
AW-00026708,United States,15709
AW-00026709,United States,15710
AW-00026710,United States,15711
AW-00026711,United States,15712
AW-00026712,United States,15713
AW-00026713,United States,15714
AW-00026714,United States,15715
AW-00026715,United States,15716
AW-00026716,Canada,15717
AW-00026717,United States,15718
AW-00026718,United States,15719
AW-00026719,United States,15720
AW-00026720,United States,15721
AW-00026721,United States,15722
AW-00026722,United States,15723
AW-00026723,United States,15724
AW-00026724,United States,15725
AW-00026725,United States,15726
AW-00026726,United States,15727
AW-00026727,United States,15728
AW-00026728,United States,15729
AW-00026729,United States,15730
AW-00026730,Canada,15731
AW-00026731,United States,15732
AW-00026732,United States,15733
AW-00026733,United States,15734
AW-00026734,United States,15735
AW-00026735,United States,15736
AW-00026736,United States,15737
AW-00026737,United States,15738
AW-00026738,United States,15739
AW-00026739,Australia,15740
AW-00026740,Australia,15741
AW-00026741,Australia,15742
AW-00026742,Australia,15743
AW-00026743,Australia,15744
AW-00026744,Australia,15745
AW-00026745,Australia,15746
AW-00026746,Australia,15747
AW-00026747,Australia,15748
AW-00026748,Australia,15749
AW-00026749,Australia,15750
AW-00026750,Australia,15751
AW-00026751,Australia,15752
AW-00026752,Australia,15753
AW-00026753,Australia,15754
AW-00026754,Australia,15755
AW-00026755,Australia,15756
AW-00026756,Australia,15757
AW-00026757,Australia,15758
AW-00026758,Australia,15759
AW-00026759,Australia,15760
AW-00026760,Australia,15761
AW-00026761,Australia,15762
AW-00026762,Australia,15763
AW-00026763,Australia,15764
AW-00026764,Australia,15765
AW-00026765,Australia,15766
AW-00026766,Australia,15767
AW-00026767,Australia,15768
AW-00026768,Australia,15769
AW-00026769,Australia,15770
AW-00026770,Australia,15771
AW-00026771,Australia,15772
AW-00026772,Australia,15773
AW-00026773,Australia,15774
AW-00026774,Australia,15775
AW-00026775,United States,15776
AW-00026776,United States,15777
AW-00026777,United States,15778
AW-00026778,United States,15779
AW-00026779,United States,15780
AW-00026780,United States,15781
AW-00026781,United States,15782
AW-00026782,Canada,15783
AW-00026783,United States,15784
AW-00026784,Australia,15785
AW-00026785,Australia,15786
AW-00026786,United States,15787
AW-00026787,United States,15788
AW-00026788,United States,15789
AW-00026789,Canada,15790
AW-00026790,United States,15791
AW-00026791,United States,15792
AW-00026792,United States,15793
AW-00026793,United States,15794
AW-00026794,United States,15795
AW-00026795,Australia,15796
AW-00026796,Australia,15797
AW-00026797,Australia,15798
AW-00026798,United States,15799
AW-00026799,United States,15800
AW-00026800,United States,15801
AW-00026801,United States,15802
AW-00026802,Canada,15803
AW-00026803,United States,15804
AW-00026804,United States,15805
AW-00026805,United States,15806
AW-00026806,Canada,15807
AW-00026807,United States,15808
AW-00026808,United States,15809
AW-00026809,United States,15810
AW-00026810,Canada,15811
AW-00026811,United States,15812
AW-00026812,United States,15813
AW-00026813,United States,15814
AW-00026814,United States,15815
AW-00026815,United States,15816
AW-00026816,France,15817
AW-00026817,United Kingdom,15818
AW-00026818,Germany,15819
AW-00026819,Germany,15820
AW-00026820,United Kingdom,15821
AW-00026821,Germany,15822
AW-00026822,Germany,15823
AW-00026823,Germany,15824
AW-00026824,United Kingdom,15825
AW-00026825,Germany,15826
AW-00026826,Germany,15827
AW-00026827,France,15828
AW-00026828,France,15829
AW-00026829,Germany,15830
AW-00026830,United Kingdom,15831
AW-00026831,Germany,15832
AW-00026832,Germany,15833
AW-00026833,United Kingdom,15834
AW-00026834,United Kingdom,15835
AW-00026835,France,15836
AW-00026836,United Kingdom,15837
AW-00026837,United Kingdom,15838
AW-00026838,France,15839
AW-00026839,France,15840
AW-00026840,France,15841
AW-00026841,France,15842
AW-00026842,United Kingdom,15843
AW-00026843,Germany,15844
AW-00026844,United Kingdom,15845
AW-00026845,Germany,15846
AW-00026846,United Kingdom,15847
AW-00026847,Germany,15848
AW-00026848,United Kingdom,15849
AW-00026849,United Kingdom,15850
AW-00026850,United Kingdom,15851
AW-00026851,Germany,15852
AW-00026852,Germany,15853
AW-00026853,France,15854
AW-00026854,France,15855
AW-00026855,France,15856
AW-00026856,France,15857
AW-00026857,Germany,15858
AW-00026858,United Kingdom,15859
AW-00026859,France,15860
AW-00026860,United Kingdom,15861
AW-00026861,France,15862
AW-00026862,Germany,15863
AW-00026863,United Kingdom,15864
AW-00026864,Germany,15865
AW-00026865,United Kingdom,15866
AW-00026866,United Kingdom,15867
AW-00026867,Germany,15868
AW-00026868,United Kingdom,15869
AW-00026869,United Kingdom,15870
AW-00026870,United Kingdom,15871
AW-00026871,France,15872
AW-00026872,Germany,15873
AW-00026873,Germany,15874
AW-00026874,Germany,15875
AW-00026875,Germany,15876
AW-00026876,United Kingdom,15877
AW-00026877,United Kingdom,15878
AW-00026878,Germany,15879
AW-00026879,Germany,15880
AW-00026880,Germany,15881
AW-00026881,France,15882
AW-00026882,France,15883
AW-00026883,France,15884
AW-00026884,Germany,15885
AW-00026885,United Kingdom,15886
AW-00026886,United Kingdom,15887
AW-00026887,United Kingdom,15888
AW-00026888,United Kingdom,15889
AW-00026889,Germany,15890
AW-00026890,United Kingdom,15891
AW-00026891,United Kingdom,15892
AW-00026892,United Kingdom,15893
AW-00026893,United Kingdom,15894
AW-00026894,Germany,15895
AW-00026895,United Kingdom,15896
AW-00026896,United Kingdom,15897
AW-00026897,United Kingdom,15898
AW-00026898,France,15899
AW-00026899,Germany,15900
AW-00026900,United Kingdom,15901
AW-00026901,United Kingdom,15902
AW-00026902,France,15903
AW-00026903,France,15904
AW-00026904,France,15905
AW-00026905,United Kingdom,15906
AW-00026906,United Kingdom,15907
AW-00026907,France,15908
AW-00026908,France,15909
AW-00026909,France,15910
AW-00026910,United Kingdom,15911
AW-00026911,United Kingdom,15912
AW-00026912,Germany,15913
AW-00026913,United Kingdom,15914
AW-00026914,United Kingdom,15915
AW-00026915,United Kingdom,15916
AW-00026916,Australia,15917
AW-00026917,Australia,15918
AW-00026918,Australia,15919
AW-00026919,Australia,15920
AW-00026920,Australia,15921
AW-00026921,Australia,15922
AW-00026922,Australia,15923
AW-00026923,Australia,15924
AW-00026924,Australia,15925
AW-00026925,France,15926
AW-00026926,France,15927
AW-00026927,France,15928
AW-00026928,United Kingdom,15929
AW-00026929,United Kingdom,15930
AW-00026930,Germany,15931
AW-00026931,United Kingdom,15932
AW-00026932,United Kingdom,15933
AW-00026933,Germany,15934
AW-00026934,United Kingdom,15935
AW-00026935,France,15936
AW-00026936,Germany,15937
AW-00026937,United Kingdom,15938
AW-00026938,United Kingdom,15939
AW-00026939,France,15940
AW-00026940,Germany,15941
AW-00026941,France,15942
AW-00026942,United Kingdom,15943
AW-00026943,France,15944
AW-00026944,United Kingdom,15945
AW-00026945,France,15946
AW-00026946,Germany,15947
AW-00026947,United Kingdom,15948
AW-00026948,Germany,15949
AW-00026949,United Kingdom,15950
AW-00026950,France,15951
AW-00026951,Germany,15952
AW-00026952,France,15953
AW-00026953,France,15954
AW-00026954,Germany,15955
AW-00026955,United Kingdom,15956
AW-00026956,United Kingdom,15957
AW-00026957,Germany,15958
AW-00026958,France,15959
AW-00026959,United Kingdom,15960
AW-00026960,United Kingdom,15961
AW-00026961,Germany,15962
AW-00026962,United Kingdom,15963
AW-00026963,Germany,15964
AW-00026964,France,15965
AW-00026965,France,15966
AW-00026966,United Kingdom,15967
AW-00026967,Australia,15968
AW-00026968,Australia,15969
AW-00026969,Germany,15970
AW-00026970,United Kingdom,15971
AW-00026971,United Kingdom,15972
AW-00026972,France,15973
AW-00026973,United Kingdom,15974
AW-00026974,Germany,15975
AW-00026975,France,15976
AW-00026976,France,15977
AW-00026977,Germany,15978
AW-00026978,United Kingdom,15979
AW-00026979,United Kingdom,15980
AW-00026980,Germany,15981
AW-00026981,Germany,15982
AW-00026982,France,15983
AW-00026983,Germany,15984
AW-00026984,Germany,15985
AW-00026985,Germany,15986
AW-00026986,Germany,15987
AW-00026987,Germany,15988
AW-00026988,Germany,15989
AW-00026989,Germany,15990
AW-00026990,Germany,15991
AW-00026991,Germany,15992
AW-00026992,United Kingdom,15993
AW-00026993,United Kingdom,15994
AW-00026994,France,15995
AW-00026995,France,15996
AW-00026996,Germany,15997
AW-00026997,Germany,15998
AW-00026998,Germany,15999
AW-00026999,United Kingdom,16000
AW-00027000,Germany,16001
AW-00027001,Germany,16002
AW-00027002,United Kingdom,16003
AW-00027003,Germany,16004
AW-00027004,Germany,16005
AW-00027005,France,16006
AW-00027006,France,16007
AW-00027007,United Kingdom,16008
AW-00027008,United Kingdom,16009
AW-00027009,United Kingdom,16010
AW-00027010,United States,16011
AW-00027011,United States,16012
AW-00027012,United States,16013
AW-00027013,United States,16014
AW-00027014,Canada,16015
AW-00027015,United States,16016
AW-00027016,United States,16017
AW-00027017,United States,16018
AW-00027018,United States,16019
AW-00027019,Canada,16020
AW-00027020,United States,16021
AW-00027021,United States,16022
AW-00027022,Canada,16023
AW-00027023,United States,16024
AW-00027024,Canada,16025
AW-00027025,United States,16026
AW-00027026,Canada,16027
AW-00027027,Canada,16028
AW-00027028,Canada,16029
AW-00027029,United States,16030
AW-00027030,United States,16031
AW-00027031,United States,16032
AW-00027032,United States,16033
AW-00027033,United States,16034
AW-00027034,United States,16035
AW-00027035,United States,16036
AW-00027036,United States,16037
AW-00027037,United States,16038
AW-00027038,United States,16039
AW-00027039,United States,16040
AW-00027040,United States,16041
AW-00027041,United States,16042
AW-00027042,Canada,16043
AW-00027043,Canada,16044
AW-00027044,United States,16045
AW-00027045,United States,16046
AW-00027046,United States,16047
AW-00027047,United States,16048
AW-00027048,United States,16049
AW-00027049,Canada,16050
AW-00027050,United States,16051
AW-00027051,United States,16052
AW-00027052,United States,16053
AW-00027053,Canada,16054
AW-00027054,United States,16055
AW-00027055,United States,16056
AW-00027056,United States,16057
AW-00027057,United States,16058
AW-00027058,United States,16059
AW-00027059,United States,16060
AW-00027060,Canada,16061
AW-00027061,Canada,16062
AW-00027062,Canada,16063
AW-00027063,United States,16064
AW-00027064,United States,16065
AW-00027065,United States,16066
AW-00027066,United States,16067
AW-00027067,United States,16068
AW-00027068,United States,16069
AW-00027069,United States,16070
AW-00027070,United States,16071
AW-00027071,Canada,16072
AW-00027072,United States,16073
AW-00027073,United States,16074
AW-00027074,United States,16075
AW-00027075,Canada,16076
AW-00027076,United States,16077
AW-00027077,United States,16078
AW-00027078,United States,16079
AW-00027079,United States,16080
AW-00027080,United States,16081
AW-00027081,United States,16082
AW-00027082,Canada,16083
AW-00027083,United States,16084
AW-00027084,Canada,16085
AW-00027085,Canada,16086
AW-00027086,United States,16087
AW-00027087,United States,16088
AW-00027088,United States,16089
AW-00027089,United States,16090
AW-00027090,United States,16091
AW-00027091,United States,16092
AW-00027092,United States,16093
AW-00027093,United States,16094
AW-00027094,United States,16095
AW-00027095,United States,16096
AW-00027096,United States,16097
AW-00027097,United States,16098
AW-00027098,United States,16099
AW-00027099,Canada,16100
AW-00027100,Canada,16101
AW-00027101,Canada,16102
AW-00027102,Canada,16103
AW-00027103,United States,16104
AW-00027104,United States,16105
AW-00027105,United States,16106
AW-00027106,United States,16107
AW-00027107,United States,16108
AW-00027108,United States,16109
AW-00027109,United States,16110
AW-00027110,Canada,16111
AW-00027111,Canada,16112
AW-00027112,Canada,16113
AW-00027113,United States,16114
AW-00027114,United States,16115
AW-00027115,United States,16116
AW-00027116,United States,16117
AW-00027117,United States,16118
AW-00027118,France,16119
AW-00027119,Germany,16120
AW-00027120,Germany,16121
AW-00027121,United Kingdom,16122
AW-00027122,France,16123
AW-00027123,France,16124
AW-00027124,France,16125
AW-00027125,United Kingdom,16126
AW-00027126,France,16127
AW-00027127,Germany,16128
AW-00027128,France,16129
AW-00027129,Germany,16130
AW-00027130,United Kingdom,16131
AW-00027131,United Kingdom,16132
AW-00027132,United Kingdom,16133
AW-00027133,France,16134
AW-00027134,France,16135
AW-00027135,France,16136
AW-00027136,Germany,16137
AW-00027137,United Kingdom,16138
AW-00027138,France,16139
AW-00027139,Germany,16140
AW-00027140,United Kingdom,16141
AW-00027141,United Kingdom,16142
AW-00027142,France,16143
AW-00027143,France,16144
AW-00027144,Australia,16145
AW-00027145,Australia,16146
AW-00027146,Australia,16147
AW-00027147,Australia,16148
AW-00027148,Australia,16149
AW-00027149,Australia,16150
AW-00027150,Australia,16151
AW-00027151,United Kingdom,16152
AW-00027152,United Kingdom,16153
AW-00027153,France,16154
AW-00027154,Germany,16155
AW-00027155,France,16156
AW-00027156,United Kingdom,16157
AW-00027157,Germany,16158
AW-00027158,United Kingdom,16159
AW-00027159,France,16160
AW-00027160,Germany,16161
AW-00027161,Germany,16162
AW-00027162,United Kingdom,16163
AW-00027163,France,16164
AW-00027164,United Kingdom,16165
AW-00027165,United Kingdom,16166
AW-00027166,France,16167
AW-00027167,France,16168
AW-00027168,United Kingdom,16169
AW-00027169,Germany,16170
AW-00027170,France,16171
AW-00027171,United Kingdom,16172
AW-00027172,Germany,16173
AW-00027173,Germany,16174
AW-00027174,Germany,16175
AW-00027175,United Kingdom,16176
AW-00027176,Germany,16177
AW-00027177,United Kingdom,16178
AW-00027178,Germany,16179
AW-00027179,United Kingdom,16180
AW-00027180,Germany,16181
AW-00027181,France,16182
AW-00027182,France,16183
AW-00027183,Germany,16184
AW-00027184,Germany,16185
AW-00027185,United Kingdom,16186
AW-00027186,United Kingdom,16187
AW-00027187,Germany,16188
AW-00027188,Germany,16189
AW-00027189,United States,16190
AW-00027190,United States,16191
AW-00027191,Canada,16192
AW-00027192,United States,16193
AW-00027193,United States,16194
AW-00027194,United States,16195
AW-00027195,United States,16196
AW-00027196,Canada,16197
AW-00027197,United States,16198
AW-00027198,United States,16199
AW-00027199,United States,16200
AW-00027200,United States,16201
AW-00027201,United States,16202
AW-00027202,United States,16203
AW-00027203,United States,16204
AW-00027204,United States,16205
AW-00027205,United States,16206
AW-00027206,United States,16207
AW-00027207,United States,16208
AW-00027208,Canada,16209
AW-00027209,United States,16210
AW-00027210,United States,16211
AW-00027211,United States,16212
AW-00027212,United States,16213
AW-00027213,United States,16214
AW-00027214,United States,16215
AW-00027215,Canada,16216
AW-00027216,United States,16217
AW-00027217,United States,16218
AW-00027218,United States,16219
AW-00027219,United States,16220
AW-00027220,United States,16221
AW-00027221,United States,16222
AW-00027222,United States,16223
AW-00027223,United States,16224
AW-00027224,United States,16225
AW-00027225,United States,16226
AW-00027226,United States,16227
AW-00027227,United States,16228
AW-00027228,United States,16229
AW-00027229,United States,16230
AW-00027230,Canada,16231
AW-00027231,United States,16232
AW-00027232,United States,16233
AW-00027233,United States,16234
AW-00027234,United States,16235
AW-00027235,United States,16236
AW-00027236,United States,16237
AW-00027237,United States,16238
AW-00027238,United States,16239
AW-00027239,United States,16240
AW-00027240,United States,16241
AW-00027241,United States,16242
AW-00027242,Canada,16243
AW-00027243,Canada,16244
AW-00027244,United States,16245
AW-00027245,United States,16246
AW-00027246,United States,16247
AW-00027247,United States,16248
AW-00027248,United States,16249
AW-00027249,United States,16250
AW-00027250,United States,16251
AW-00027251,United States,16252
AW-00027252,Canada,16253
AW-00027253,Canada,16254
AW-00027254,United States,16255
AW-00027255,United States,16256
AW-00027256,United States,16257
AW-00027257,United States,16258
AW-00027258,United States,16259
AW-00027259,Canada,16260
AW-00027260,United States,16261
AW-00027261,United States,16262
AW-00027262,United States,16263
AW-00027263,United States,16264
AW-00027264,United States,16265
AW-00027265,Canada,16266
AW-00027266,United States,16267
AW-00027267,Canada,16268
AW-00027268,United States,16269
AW-00027269,United States,16270
AW-00027270,Canada,16271
AW-00027271,United States,16272
AW-00027272,United States,16273
AW-00027273,United States,16274
AW-00027274,United States,16275
AW-00027275,United States,16276
AW-00027276,United States,16277
AW-00027277,United States,16278
AW-00027278,United States,16279
AW-00027279,United States,16280
AW-00027280,United States,16281
AW-00027281,United States,16282
AW-00027282,Canada,16283
AW-00027283,Canada,16284
AW-00027284,United States,16285
AW-00027285,Canada,16286
AW-00027286,United States,16287
AW-00027287,United States,16288
AW-00027288,United States,16289
AW-00027289,United States,16290
AW-00027290,United States,16291
AW-00027291,United States,16292
AW-00027292,United States,16293
AW-00027293,United States,16294
AW-00027294,United States,16295
AW-00027295,United States,16296
AW-00027296,United States,16297
AW-00027297,Canada,16298
AW-00027298,Canada,16299
AW-00027299,Australia,16300
AW-00027300,Canada,16301
AW-00027301,United States,16302
AW-00027302,France,16303
AW-00027303,France,16304
AW-00027304,France,16305
AW-00027305,United Kingdom,16306
AW-00027306,France,16307
AW-00027307,Germany,16308
AW-00027308,United Kingdom,16309
AW-00027309,Germany,16310
AW-00027310,Germany,16311
AW-00027311,France,16312
AW-00027312,Germany,16313
AW-00027313,France,16314
AW-00027314,Germany,16315
AW-00027315,Germany,16316
AW-00027316,Germany,16317
AW-00027317,United Kingdom,16318
AW-00027318,France,16319
AW-00027319,United Kingdom,16320
AW-00027320,Germany,16321
AW-00027321,Germany,16322
AW-00027322,France,16323
AW-00027323,France,16324
AW-00027324,France,16325
AW-00027325,Germany,16326
AW-00027326,France,16327
AW-00027327,Germany,16328
AW-00027328,France,16329
AW-00027329,France,16330
AW-00027330,Germany,16331
AW-00027331,United Kingdom,16332
AW-00027332,France,16333
AW-00027333,Germany,16334
AW-00027334,France,16335
AW-00027335,France,16336
AW-00027336,Germany,16337
AW-00027337,United Kingdom,16338
AW-00027338,Australia,16339
AW-00027339,Australia,16340
AW-00027340,Australia,16341
AW-00027341,Australia,16342
AW-00027342,Australia,16343
AW-00027343,Australia,16344
AW-00027344,Australia,16345
AW-00027345,Australia,16346
AW-00027346,Australia,16347
AW-00027347,Australia,16348
AW-00027348,Australia,16349
AW-00027349,Australia,16350
AW-00027350,Australia,16351
AW-00027351,Australia,16352
AW-00027352,Australia,16353
AW-00027353,Australia,16354
AW-00027354,Australia,16355
AW-00027355,Australia,16356
AW-00027356,Australia,16357
AW-00027357,Australia,16358
AW-00027358,Australia,16359
AW-00027359,Australia,16360
AW-00027360,Australia,16361
AW-00027361,Australia,16362
AW-00027362,Australia,16363
AW-00027363,Australia,16364
AW-00027364,Australia,16365
AW-00027365,Australia,16366
AW-00027366,Australia,16367
AW-00027367,Australia,16368
AW-00027368,Australia,16369
AW-00027369,Australia,16370
AW-00027370,Australia,16371
AW-00027371,Australia,16372
AW-00027372,United States,16373
AW-00027373,United States,16374
AW-00027374,United States,16375
AW-00027375,United States,16376
AW-00027376,United States,16377
AW-00027377,Canada,16378
AW-00027378,Canada,16379
AW-00027379,United States,16380
